branch_id,branch_index,initial_state,alice_message,bob_message,bell_branch_12,bell_branch_34,bell_branch_56,M_B,tilde_M_B,M_A,tilde_M_A,K_A_otp_hex,K_B_otp_hex,C_A_hex,C_B_hex,ciphertext_A_formula,ciphertext_B_formula,ciphertext_formulas_valid,message_relations_valid,decoded_intermediates,passed_classical_quantum_input,Out_A,Out_B,executor_recovered_by_alice,executor_recovered_by_bob,gamma_A_valid,gamma_B_valid,terminal_state,logical_erasure,branch_success
phi2-A11-B00-01_00_10,112,phi2,11,00,01,00,10,00,00,01,10,e5,4b,e7,4b,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}","{""bell_labels"": [""01"", ""00"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""00"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",00,11,00,11,True,True,COMPLETED,True,True
phi2-A11-B00-01_01_01,113,phi2,11,00,01,01,01,01,01,10,01,f7,2c,f6,2d,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""01""}","{""bell_labels"": [""01"", ""01"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""00"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""01""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",00,11,00,11,True,True,COMPLETED,True,True
phi2-A11-B00-10_10_10,114,phi2,11,00,10,10,10,10,10,01,10,14,8e,16,8c,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}","{""bell_labels"": [""10"", ""10"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""00"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",00,11,00,11,True,True,COMPLETED,True,True
phi2-A11-B00-10_11_01,115,phi2,11,00,10,11,01,11,11,10,01,8f,eb,8e,e8,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""11""}","{""bell_labels"": [""10"", ""11"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""00"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""11""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",00,11,00,11,True,True,COMPLETED,True,True
phi2-A11-B01-01_00_01,116,phi2,11,01,01,00,01,01,00,10,01,a4,ff,a5,ff,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}","{""bell_labels"": [""01"", ""00"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""01"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",01,11,01,11,True,True,COMPLETED,True,True
phi2-A11-B01-01_01_10,117,phi2,11,01,01,01,10,00,01,01,10,b2,20,b0,21,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""01""}","{""bell_labels"": [""01"", ""01"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""01"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""01""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",01,11,01,11,True,True,COMPLETED,True,True
phi2-A11-B01-10_10_01,118,phi2,11,01,10,10,01,11,10,10,01,ca,65,cb,67,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}","{""bell_labels"": [""10"", ""10"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""01"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",01,11,01,11,True,True,COMPLETED,True,True
phi2-A11-B01-10_11_10,119,phi2,11,01,10,11,10,10,11,01,10,fb,eb,f9,e8,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""11""}","{""bell_labels"": [""10"", ""11"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""01"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""11""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",01,11,01,11,True,True,COMPLETED,True,True
phi2-A11-B10-01_10_10,120,phi2,11,10,01,10,10,00,10,01,10,7d,67,7f,65,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}","{""bell_labels"": [""01"", ""10"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""10"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",10,11,10,11,True,True,COMPLETED,True,True
phi2-A11-B10-01_11_01,121,phi2,11,10,01,11,01,01,11,10,01,1f,32,1e,31,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""11""}","{""bell_labels"": [""01"", ""11"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""10"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""11""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",10,11,10,11,True,True,COMPLETED,True,True
phi2-A11-B10-10_00_10,122,phi2,11,10,10,00,10,10,00,01,10,78,b2,7a,b2,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}","{""bell_labels"": [""10"", ""00"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""10"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",10,11,10,11,True,True,COMPLETED,True,True
phi2-A11-B10-10_01_01,123,phi2,11,10,10,01,01,11,01,10,01,7b,b7,7a,b6,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""01""}","{""bell_labels"": [""10"", ""01"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""10"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""01""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",10,11,10,11,True,True,COMPLETED,True,True
phi2-A11-B11-01_10_01,124,phi2,11,11,01,10,01,01,10,10,01,19,1b,18,19,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}","{""bell_labels"": [""01"", ""10"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""11"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""01"", ""alice_base34"": ""01"", ""alice_base56"": ""10"", ""bob_base34"": ""01"", ""bob_base56"": ""10"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",11,11,11,11,True,True,COMPLETED,True,True
phi2-A11-B11-01_11_10,125,phi2,11,11,01,11,10,00,11,01,10,d2,4c,d0,4f,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""11""}","{""bell_labels"": [""01"", ""11"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""11"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""00"", ""alice_base34"": ""00"", ""alice_base56"": ""01"", ""bob_base34"": ""00"", ""bob_base56"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""11""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",11,11,11,11,True,True,COMPLETED,True,True
phi2-A11-B11-10_00_01,126,phi2,11,11,10,00,01,11,00,10,01,a3,d1,a2,d1,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}","{""bell_labels"": [""10"", ""00"", ""01""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""11"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""10"", ""M_B"": ""11"", ""alice_base34"": ""11"", ""alice_base56"": ""10"", ""bob_base34"": ""11"", ""bob_base56"": ""10"", ""label12"": ""10"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",11,11,11,11,True,True,COMPLETED,True,True
phi2-A11-B11-10_01_10,127,phi2,11,11,10,01,10,10,01,01,10,fb,97,f9,96,C_A=tilde_M_A XOR K_A_otp,C_B=tilde_M_B XOR K_B_otp,True,True,"{""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""01""}","{""bell_labels"": [""10"", ""01"", ""10""], ""cluster_type"": ""phi2"", ""decoded_for_alice"": ""11"", ""decoded_for_bob"": ""11"", ""decoded_intermediates"": {""M_A"": ""01"", ""M_B"": ""10"", ""alice_base34"": ""10"", ""alice_base56"": ""01"", ""bob_base34"": ""10"", ""bob_base56"": ""01"", ""label12"": ""10"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""01""}, ""source"": ""qiskit_statevector_nonzero_bell_support""}",11,11,11,11,True,True,COMPLETED,True,True
