configuration_id,corrupted_party,abort_before_opening_prefix,next_sender,terminal_state,openings_completed,maximum_information_lead,lambda_bits,fairness_violation,corrupt_party_owns_valid_MAC_key,prefix_checked
fair_00069,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00069,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00069,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00070,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00070,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00071,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00071,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00072,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00072,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00072,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00072,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00072,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00072,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00072,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00072,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00073,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00073,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00073,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00073,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00073,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00073,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00073,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00073,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00074,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00074,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00074,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00074,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00075,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00075,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00075,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00075,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00076,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00076,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00077,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00077,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00078,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00078,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00078,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00078,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00078,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00078,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00078,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00078,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00079,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00079,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00079,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00079,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00079,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00079,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00079,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00079,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00080,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00080,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00080,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00080,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00081,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00081,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00081,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00081,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00082,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00082,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00083,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00083,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00084,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00084,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00084,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00084,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00084,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00084,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00084,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00084,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00085,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00085,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00085,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00085,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00085,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00085,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00085,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00085,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00086,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00086,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00086,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00086,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00087,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00087,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00087,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00087,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00088,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00088,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00089,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00089,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00090,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00090,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00090,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00090,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00090,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00090,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00090,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00090,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00091,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00091,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00091,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00091,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00091,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00091,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00091,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00091,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00092,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00092,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00092,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00092,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00093,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00093,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00093,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00093,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00094,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00094,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00095,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00095,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00096,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00096,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00096,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00096,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00096,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00096,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00096,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00096,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00097,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00097,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00097,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00097,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00097,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00097,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00097,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00097,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00098,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00098,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00098,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00098,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00099,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00099,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00099,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00099,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00100,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00100,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00101,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00101,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00102,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00102,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00102,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00102,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00102,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00102,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00102,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00102,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00103,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00103,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00103,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00103,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00103,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00103,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00103,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00103,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00104,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00104,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00104,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00104,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00105,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00105,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00105,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00105,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00106,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00106,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00107,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00107,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00108,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00108,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00108,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00108,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00108,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00108,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00108,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00108,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00109,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00109,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00109,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00109,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00109,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00109,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00109,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00109,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00110,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00110,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00110,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00110,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00111,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00111,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00111,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00111,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00112,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00112,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00113,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00113,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00114,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00114,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00114,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00114,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00114,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00114,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00114,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00114,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00115,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00115,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00115,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00115,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00115,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00115,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00115,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00115,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00116,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00116,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00116,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00116,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00117,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00117,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00117,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00117,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00118,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00118,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00119,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00119,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00120,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00120,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00120,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00120,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00120,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00120,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00120,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00120,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00121,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00121,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00121,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00121,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00121,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00121,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00121,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00121,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00122,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00122,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00122,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00122,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00123,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00123,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00123,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00123,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00124,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00124,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00125,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00125,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00126,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00126,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00126,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00126,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00126,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00126,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00126,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00126,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00127,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00127,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00127,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00127,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00127,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00127,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00127,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00127,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00128,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00128,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00128,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00128,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00129,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00129,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00129,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00129,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00130,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00130,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00131,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00131,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00132,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00132,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00132,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00132,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00132,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00132,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00132,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00132,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00133,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00133,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00133,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00133,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00133,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00133,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00133,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00133,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00134,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00134,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00134,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00134,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00135,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_00135,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_00135,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_00135,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_00136,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00136,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00137,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_00137,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_00138,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00138,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00138,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00138,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_00138,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00138,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00138,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00138,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00139,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_00139,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_00139,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_00139,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_00139,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_00139,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_00139,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_00139,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
